# Starter manual table of resource-related GOVERNMENT REVENUE for source countries with no/thin EITI/GRD coverage.
# STARTER ESTIMATES — verify before relying on them; `confidence` flags how rough each is.
# Sources for every row are documented in docs/extractive/manual_resource_data_sources.md.
# total_resource_revenue_usd_bn = the source country's resource government revenue for that commodity-year, USD billions.
# frac_pre_profit / frac_post_profit / frac_equity sum to 1: pre = royalties/licence-fees/bonuses/production-entitlements (expensed, NOT in CbCR profit);
#   post = corporate income tax + special petroleum/mining taxes + windfall (the profit-based take); equity = state dividends / state-participation income.
# domestic_share = fraction attributed to the source country's own NOC/state firms (lands on the (parent==partner) CbCR cell);
#   the rest (1-domestic_share) is distributed to IOC HQ countries by hq_share_<commodity> in 1_8.
source_iso3,commodity,year,total_resource_revenue_usd_bn,frac_pre_profit,frac_post_profit,frac_equity,domestic_share,confidence,source_note
MAR,minerals,2016,0.41,0.0,0.4146,0.5854,0.95,high,"Morocco minerals (OCP Group, phosphates): current income tax (post) + state dividends at 94.12% state share (equity); royalties not separately disclosed (pre NOTFOUND). OCP IFRS financial statements. Sourced 2026-06 (2016-17 med)."
MAR,minerals,2017,0.33,0.0,0.5152,0.4848,0.95,high,"Morocco minerals (OCP Group, phosphates): current income tax (post) + state dividends at 94.12% state share (equity); royalties not separately disclosed (pre NOTFOUND). OCP IFRS financial statements. Sourced 2026-06 (2016-17 med)."
MAR,minerals,2018,0.36,0.0,0.3056,0.6944,0.95,high,"Morocco minerals (OCP Group, phosphates): current income tax (post) + state dividends at 94.12% state share (equity); royalties not separately disclosed (pre NOTFOUND). OCP IFRS financial statements. Sourced 2026-06 (2016-17 med)."
MAR,minerals,2019,0.49,0.0,0.3265,0.6735,0.95,high,"Morocco minerals (OCP Group, phosphates): current income tax (post) + state dividends at 94.12% state share (equity); royalties not separately disclosed (pre NOTFOUND). OCP IFRS financial statements. Sourced 2026-06 (2016-17 med)."
MAR,minerals,2020,0.59,0.0,0.2542,0.7458,0.95,high,"Morocco minerals (OCP Group, phosphates): current income tax (post) + state dividends at 94.12% state share (equity); royalties not separately disclosed (pre NOTFOUND). OCP IFRS financial statements. Sourced 2026-06 (2016-17 med)."
MAR,minerals,2021,0.87,0.0,0.3908,0.6092,0.95,high,"Morocco minerals (OCP Group, phosphates): current income tax (post) + state dividends at 94.12% state share (equity); royalties not separately disclosed (pre NOTFOUND). OCP IFRS financial statements. Sourced 2026-06 (2016-17 med)."
MAR,minerals,2022,1.33,0.0,0.4361,0.5639,0.95,high,"Morocco minerals (OCP Group, phosphates): current income tax (post) + state dividends at 94.12% state share (equity); royalties not separately disclosed (pre NOTFOUND). OCP IFRS financial statements. Sourced 2026-06 (2016-17 med)."
MEX,oil_gas,2016,14.15,1.0481,-0.0481,0.0,0.85,high,"Mexico oil & gas: Pemex 20-F income-taxes-and-duties note — DUC/derechos (pre) + ISR petrolero (post, small/negative; Pemex largely ISR-exempt since 2015); no dividend so equity 0 (state injects capital). Sourced 2026-06."
MEX,oil_gas,2017,17.57,1.0176,-0.0176,0.0,0.85,high,"Mexico oil & gas: Pemex 20-F income-taxes-and-duties note — DUC/derechos (pre) + ISR petrolero (post, small/negative; Pemex largely ISR-exempt since 2015); no dividend so equity 0 (state injects capital). Sourced 2026-06."
MEX,oil_gas,2018,24.01,1.0179,-0.0179,0.0,0.85,high,"Mexico oil & gas: Pemex 20-F income-taxes-and-duties note — DUC/derechos (pre) + ISR petrolero (post, small/negative; Pemex largely ISR-exempt since 2015); no dividend so equity 0 (state injects capital). Sourced 2026-06."
MEX,oil_gas,2019,17.86,1.0845,-0.0845,0.0,0.85,high,"Mexico oil & gas: Pemex 20-F income-taxes-and-duties note — DUC/derechos (pre) + ISR petrolero (post, small/negative; Pemex largely ISR-exempt since 2015); no dividend so equity 0 (state injects capital). Sourced 2026-06."
MEX,oil_gas,2020,8.64,0.8333,0.1667,0.0,0.85,high,"Mexico oil & gas: Pemex 20-F income-taxes-and-duties note — DUC/derechos (pre) + ISR petrolero (post, small/negative; Pemex largely ISR-exempt since 2015); no dividend so equity 0 (state injects capital). Sourced 2026-06."
MEX,oil_gas,2021,15.16,0.998,0.002,0.0,0.85,high,"Mexico oil & gas: Pemex 20-F income-taxes-and-duties note — DUC/derechos (pre) + ISR petrolero (post, small/negative; Pemex largely ISR-exempt since 2015); no dividend so equity 0 (state injects capital). Sourced 2026-06."
MEX,oil_gas,2022,15.92,1.2224,-0.2224,0.0,0.85,high,"Mexico oil & gas: Pemex 20-F income-taxes-and-duties note — DUC/derechos (pre) + ISR petrolero (post, small/negative; Pemex largely ISR-exempt since 2015); no dividend so equity 0 (state injects capital). Sourced 2026-06."
MYS,oil_gas,2016,7.088,0.170,0.286,0.544,0.75,med-high,"Malaysia petroleum (AUDIT refill 2026-07-22, replaces Petronas-headline flat splits): PITA RM8.4bn [post] + petroleum royalty+crude export duty RM5.0bn [pre, royalty 2016-19 estimated ~RM4-5bn, 2020=4.2/2022=6.0 sourced] + PETRONAS dividend RM16.0bn [equity, incl specials 2019 RM30bn/2020 RM10bn/2022 RM25bn add'l] from MYS_RevenueEstimates_2017 fiscal outlook tables; /BNM avg RM4.148. dom = dividend fully domestic + Petronas Carigali ~45% of PITA/royalty"
MYS,oil_gas,2017,7.619,0.153,0.359,0.488,0.72,med-high,"Malaysia petroleum (AUDIT refill 2026-07-22, replaces Petronas-headline flat splits): PITA RM11.76bn [post] + petroleum royalty+crude export duty RM5.0bn [pre, royalty 2016-19 estimated ~RM4-5bn, 2020=4.2/2022=6.0 sourced] + PETRONAS dividend RM16.0bn [equity, incl specials 2019 RM30bn/2020 RM10bn/2022 RM25bn add'l] from MYS_RevenueEstimates_2018 fiscal outlook tables; /BNM avg RM4.3. dom = dividend fully domestic + Petronas Carigali ~45% of PITA/royalty"
MYS,oil_gas,2018,12.783,0.107,0.389,0.504,0.73,med-high,"Malaysia petroleum (AUDIT refill 2026-07-22, replaces Petronas-headline flat splits): PITA RM20.08bn [post] + petroleum royalty+crude export duty RM5.5bn [pre, royalty 2016-19 estimated ~RM4-5bn, 2020=4.2/2022=6.0 sourced] + PETRONAS dividend RM26.0bn [equity, incl specials 2019 RM30bn/2020 RM10bn/2022 RM25bn add'l] from MYS_RevenueEstimates_2019 fiscal outlook tables; /BNM avg RM4.035. dom = dividend fully domestic + Petronas Carigali ~45% of PITA/royalty"
MYS,oil_gas,2019,19.382,0.069,0.259,0.673,0.82,med-high,"Malaysia petroleum (AUDIT refill 2026-07-22, replaces Petronas-headline flat splits): PITA RM20.78bn [post] + petroleum royalty+crude export duty RM5.5bn [pre, royalty 2016-19 estimated ~RM4-5bn, 2020=4.2/2022=6.0 sourced] + PETRONAS dividend RM54.0bn [equity, incl specials 2019 RM30bn/2020 RM10bn/2022 RM25bn add'l] from MYS_RevenueEstimates_2020 fiscal outlook tables; /BNM avg RM4.142. dom = dividend fully domestic + Petronas Carigali ~45% of PITA/royalty"
MYS,oil_gas,2020,12.305,0.096,0.247,0.657,0.81,med-high,"Malaysia petroleum (AUDIT refill 2026-07-22, replaces Petronas-headline flat splits): PITA RM12.77bn [post] + petroleum royalty+crude export duty RM4.95bn [pre, royalty 2016-19 estimated ~RM4-5bn, 2020=4.2/2022=6.0 sourced] + PETRONAS dividend RM34.0bn [equity, incl specials 2019 RM30bn/2020 RM10bn/2022 RM25bn add'l] from MYS_RevenueEstimates_2021 fiscal outlook tables; /BNM avg RM4.203. dom = dividend fully domestic + Petronas Carigali ~45% of PITA/royalty"
MYS,oil_gas,2021,9.937,0.112,0.281,0.607,0.78,med-high,"Malaysia petroleum (AUDIT refill 2026-07-22, replaces Petronas-headline flat splits): PITA RM11.57bn [post] + petroleum royalty+crude export duty RM4.6bn [pre, royalty 2016-19 estimated ~RM4-5bn, 2020=4.2/2022=6.0 sourced] + PETRONAS dividend RM25.0bn [equity, incl specials 2019 RM30bn/2020 RM10bn/2022 RM25bn add'l] from MYS_RevenueEstimates_2022 fiscal outlook tables; /BNM avg RM4.143. dom = dividend fully domestic + Petronas Carigali ~45% of PITA/royalty"
MYS,oil_gas,2022,18.273,0.087,0.291,0.622,0.79,med-high,"Malaysia petroleum (AUDIT refill 2026-07-22, replaces Petronas-headline flat splits): PITA RM23.42bn [post] + petroleum royalty+crude export duty RM7.0bn [pre, royalty 2016-19 estimated ~RM4-5bn, 2020=4.2/2022=6.0 sourced] + PETRONAS dividend RM50.0bn [equity, incl specials 2019 RM30bn/2020 RM10bn/2022 RM25bn add'l] from MYS_RevenueEstimates_2023 fiscal outlook tables; /BNM avg RM4.401. dom = dividend fully domestic + Petronas Carigali ~45% of PITA/royalty"
NCL,minerals,2016,0.05,0.0,1.0,0.0,0.4,med,"New Caledonia nickel (SLN/Eramet, KNS/Glencore, Prony). Sector pays almost nothing fiscally: no extraction royalty existed 2016-2022 (introduced 2023), majors loss-making/partly tax-exempt under a fiscal-stability pact, no dividends in 10+ yrs. ~$0.04-0.06bn/yr, almost entirely income tax from small profitable miners. Hand-collected 2026-06. Sources: IGF 'Avenir de la filiere du nickel en NC' Jul 2023 p18; ISEE; Pitoiset & Le Meur JSO n147 2018 (royalty=0)."
NCL,minerals,2017,0.05,0.0,1.0,0.0,0.4,med,"New Caledonia nickel (SLN/Eramet, KNS/Glencore, Prony). Sector pays almost nothing fiscally: no extraction royalty existed 2016-2022 (introduced 2023), majors loss-making/partly tax-exempt under a fiscal-stability pact, no dividends in 10+ yrs. ~$0.04-0.06bn/yr, almost entirely income tax from small profitable miners. Hand-collected 2026-06. Sources: IGF 'Avenir de la filiere du nickel en NC' Jul 2023 p18; ISEE; Pitoiset & Le Meur JSO n147 2018 (royalty=0)."
NCL,minerals,2018,0.05,0.0,1.0,0.0,0.4,med,"New Caledonia nickel (SLN/Eramet, KNS/Glencore, Prony). Sector pays almost nothing fiscally: no extraction royalty existed 2016-2022 (introduced 2023), majors loss-making/partly tax-exempt under a fiscal-stability pact, no dividends in 10+ yrs. ~$0.04-0.06bn/yr, almost entirely income tax from small profitable miners. Hand-collected 2026-06. Sources: IGF 'Avenir de la filiere du nickel en NC' Jul 2023 p18; ISEE; Pitoiset & Le Meur JSO n147 2018 (royalty=0)."
NCL,minerals,2019,0.05,0.0,1.0,0.0,0.4,med,"New Caledonia nickel (SLN/Eramet, KNS/Glencore, Prony). Sector pays almost nothing fiscally: no extraction royalty existed 2016-2022 (introduced 2023), majors loss-making/partly tax-exempt under a fiscal-stability pact, no dividends in 10+ yrs. ~$0.04-0.06bn/yr, almost entirely income tax from small profitable miners. Hand-collected 2026-06. Sources: IGF 'Avenir de la filiere du nickel en NC' Jul 2023 p18; ISEE; Pitoiset & Le Meur JSO n147 2018 (royalty=0)."
NCL,minerals,2020,0.05,0.0,1.0,0.0,0.4,med,"New Caledonia nickel (SLN/Eramet, KNS/Glencore, Prony). Sector pays almost nothing fiscally: no extraction royalty existed 2016-2022 (introduced 2023), majors loss-making/partly tax-exempt under a fiscal-stability pact, no dividends in 10+ yrs. ~$0.04-0.06bn/yr, almost entirely income tax from small profitable miners. Hand-collected 2026-06. Sources: IGF 'Avenir de la filiere du nickel en NC' Jul 2023 p18; ISEE; Pitoiset & Le Meur JSO n147 2018 (royalty=0)."
NCL,minerals,2021,0.05,0.0,1.0,0.0,0.4,med,"New Caledonia nickel (SLN/Eramet, KNS/Glencore, Prony). Sector pays almost nothing fiscally: no extraction royalty existed 2016-2022 (introduced 2023), majors loss-making/partly tax-exempt under a fiscal-stability pact, no dividends in 10+ yrs. ~$0.04-0.06bn/yr, almost entirely income tax from small profitable miners. Hand-collected 2026-06. Sources: IGF 'Avenir de la filiere du nickel en NC' Jul 2023 p18; ISEE; Pitoiset & Le Meur JSO n147 2018 (royalty=0)."
NCL,minerals,2022,0.05,0.0,1.0,0.0,0.4,med,"New Caledonia nickel (SLN/Eramet, KNS/Glencore, Prony). Sector pays almost nothing fiscally: no extraction royalty existed 2016-2022 (introduced 2023), majors loss-making/partly tax-exempt under a fiscal-stability pact, no dividends in 10+ yrs. ~$0.04-0.06bn/yr, almost entirely income tax from small profitable miners. Hand-collected 2026-06. Sources: IGF 'Avenir de la filiere du nickel en NC' Jul 2023 p18; ISEE; Pitoiset & Le Meur JSO n147 2018 (royalty=0)."
OMN,oil_gas,2016,13.49,0.5204,0.1201,0.3595,0.62,high,Oman oil & gas: Central Bank of Oman Fiscal Performance Paper + IMF — EPSA profit-oil/production share (pre/equity) + oil income tax (post). Sourced 2026-06.
OMN,oil_gas,2017,16.13,0.5257,0.1252,0.349,0.62,high,Oman oil & gas: Central Bank of Oman Fiscal Performance Paper + IMF — EPSA profit-oil/production share (pre/equity) + oil income tax (post). Sourced 2026-06.
OMN,oil_gas,2018,22.28,0.5265,0.1261,0.3474,0.62,high,Oman oil & gas: Central Bank of Oman Fiscal Performance Paper + IMF — EPSA profit-oil/production share (pre/equity) + oil income tax (post). Sourced 2026-06.
OMN,oil_gas,2019,20.81,0.5262,0.1264,0.3474,0.62,high,Oman oil & gas: Central Bank of Oman Fiscal Performance Paper + IMF — EPSA profit-oil/production share (pre/equity) + oil income tax (post). Sourced 2026-06.
OMN,oil_gas,2020,15.08,0.5179,0.118,0.3641,0.62,high,Oman oil & gas: Central Bank of Oman Fiscal Performance Paper + IMF — EPSA profit-oil/production share (pre/equity) + oil income tax (post). Sourced 2026-06.
OMN,oil_gas,2021,21.44,0.5182,0.118,0.3638,0.62,high,Oman oil & gas: Central Bank of Oman Fiscal Performance Paper + IMF — EPSA profit-oil/production share (pre/equity) + oil income tax (post). Sourced 2026-06.
OMN,oil_gas,2022,28.87,0.5185,0.1185,0.363,0.62,high,Oman oil & gas: Central Bank of Oman Fiscal Performance Paper + IMF — EPSA profit-oil/production share (pre/equity) + oil income tax (post). Sourced 2026-06.
PAK,oil_gas,2016,1.5,0.37,0.42,0.21,0.955,med,"Pakistan oil & gas (gas-dominated: OGDCL, PPL, MOL). Royalty from SBP/MoF Public Finance bulletin (all companies; downstream Gas Development Surcharge excluded); income tax + state dividends reconstructed from OGDCL (74.97% state) and PPL (67.51%) audited accounts grossed to the sector. Hand-collected 2026-06, +/-20-25%. Sources: SBP Statistical Bulletin Public Finance 2022; OGDCL Annual Report 2022; PPL FY22."
PAK,oil_gas,2017,1.5,0.4,0.36,0.24,0.955,med,"Pakistan oil & gas (gas-dominated: OGDCL, PPL, MOL). Royalty from SBP/MoF Public Finance bulletin (all companies; downstream Gas Development Surcharge excluded); income tax + state dividends reconstructed from OGDCL (74.97% state) and PPL (67.51%) audited accounts grossed to the sector. Hand-collected 2026-06, +/-20-25%. Sources: SBP Statistical Bulletin Public Finance 2022; OGDCL Annual Report 2022; PPL FY22."
PAK,oil_gas,2018,1.82,0.34,0.36,0.3,0.955,med,"Pakistan oil & gas (gas-dominated: OGDCL, PPL, MOL). Royalty from SBP/MoF Public Finance bulletin (all companies; downstream Gas Development Surcharge excluded); income tax + state dividends reconstructed from OGDCL (74.97% state) and PPL (67.51%) audited accounts grossed to the sector. Hand-collected 2026-06, +/-20-25%. Sources: SBP Statistical Bulletin Public Finance 2022; OGDCL Annual Report 2022; PPL FY22."
PAK,oil_gas,2019,2.26,0.36,0.42,0.22,0.955,med,"Pakistan oil & gas (gas-dominated: OGDCL, PPL, MOL). Royalty from SBP/MoF Public Finance bulletin (all companies; downstream Gas Development Surcharge excluded); income tax + state dividends reconstructed from OGDCL (74.97% state) and PPL (67.51%) audited accounts grossed to the sector. Hand-collected 2026-06, +/-20-25%. Sources: SBP Statistical Bulletin Public Finance 2022; OGDCL Annual Report 2022; PPL FY22."
PAK,oil_gas,2020,1.5,0.41,0.41,0.18,0.955,med,"Pakistan oil & gas (gas-dominated: OGDCL, PPL, MOL). Royalty from SBP/MoF Public Finance bulletin (all companies; downstream Gas Development Surcharge excluded); income tax + state dividends reconstructed from OGDCL (74.97% state) and PPL (67.51%) audited accounts grossed to the sector. Hand-collected 2026-06, +/-20-25%. Sources: SBP Statistical Bulletin Public Finance 2022; OGDCL Annual Report 2022; PPL FY22."
PAK,oil_gas,2021,1.32,0.4,0.4,0.2,0.955,med,"Pakistan oil & gas (gas-dominated: OGDCL, PPL, MOL). Royalty from SBP/MoF Public Finance bulletin (all companies; downstream Gas Development Surcharge excluded); income tax + state dividends reconstructed from OGDCL (74.97% state) and PPL (67.51%) audited accounts grossed to the sector. Hand-collected 2026-06, +/-20-25%. Sources: SBP Statistical Bulletin Public Finance 2022; OGDCL Annual Report 2022; PPL FY22."
PAK,oil_gas,2022,2.18,0.31,0.57,0.12,0.955,high,"Pakistan oil & gas (gas-dominated: OGDCL, PPL, MOL). Royalty from SBP/MoF Public Finance bulletin (all companies; downstream Gas Development Surcharge excluded); income tax + state dividends reconstructed from OGDCL (74.97% state) and PPL (67.51%) audited accounts grossed to the sector. Hand-collected 2026-06, +/-20-25%. Sources: SBP Statistical Bulletin Public Finance 2022; OGDCL Annual Report 2022; PPL FY22."
PER,minerals,2016,1.27,0.25,0.75,0.0,0.1,med-high,Peru SUNAT tax revenue (CIT + Regalías Mineras combined)
PER,minerals,2017,2.14,0.25,0.75,0.0,0.1,med-high,Peru SUNAT tax revenue (CIT + Regalías Mineras combined)
PER,minerals,2018,2.99,0.25,0.75,0.0,0.1,med-high,Peru SUNAT tax revenue (CIT + Regalías Mineras combined)
PER,minerals,2019,2.4,0.25,0.75,0.0,0.1,med-high,Peru SUNAT tax revenue (CIT + Regalías Mineras combined)
PER,minerals,2020,1.69,0.25,0.75,0.0,0.1,med-high,Peru SUNAT tax revenue (CIT + Regalías Mineras combined)
PER,minerals,2021,5.03,0.25,0.75,0.0,0.1,med-high,Peru SUNAT tax revenue (CIT + Regalías Mineras combined)
PER,minerals,2022,5.15,0.25,0.75,0.0,0.1,med-high,Peru SUNAT tax revenue (CIT + Regalías Mineras combined)
PER,oil_gas,2016,0.5,0.25,0.75,0.0,0.3,med-high,"Peru SUNAT tax revenue, hydrocarbons; Petroperu+private"
PER,oil_gas,2017,0.66,0.25,0.75,0.0,0.3,med-high,"Peru SUNAT tax revenue, hydrocarbons; Petroperu+private"
PER,oil_gas,2018,0.92,0.25,0.75,0.0,0.3,med-high,"Peru SUNAT tax revenue, hydrocarbons; Petroperu+private"
PER,oil_gas,2019,0.83,0.25,0.75,0.0,0.3,med-high,"Peru SUNAT tax revenue, hydrocarbons; Petroperu+private"
PER,oil_gas,2020,0.5,0.25,0.75,0.0,0.3,med-high,"Peru SUNAT tax revenue, hydrocarbons; Petroperu+private"
PER,oil_gas,2021,0.91,0.25,0.75,0.0,0.3,med-high,"Peru SUNAT tax revenue, hydrocarbons; Petroperu+private"
PER,oil_gas,2022,2.1,0.25,0.75,0.0,0.3,med-high,"Peru SUNAT tax revenue, hydrocarbons; Petroperu+private"
POL,coal,2016,0.49,0.25,0.65,0.1,0.85,low,"KGHM Polska Miedz Report on Payments to Governments 2016-2022 (extractive payments, mineral extraction tax + royalties); OECD Revenue Statistics 5128 (other taxes on specific goods/services) + KGHM dividend reports; 2022 anchored on $3B total fills entry (coal $2.2B + minerals $0.8B); 2016-21 extrapolated by WB rent ratios. JSW + PGG + Bogdanka coal-sector payment reports NOT YET INTEGRATED."
POL,coal,2017,0.64,0.25,0.65,0.1,0.85,low,"KGHM Polska Miedz Report on Payments to Governments 2016-2022 (extractive payments, mineral extraction tax + royalties); OECD Revenue Statistics 5128 (other taxes on specific goods/services) + KGHM dividend reports; 2022 anchored on $3B total fills entry (coal $2.2B + minerals $0.8B); 2016-21 extrapolated by WB rent ratios. JSW + PGG + Bogdanka coal-sector payment reports NOT YET INTEGRATED."
POL,coal,2018,0.74,0.25,0.65,0.1,0.85,low,"KGHM Polska Miedz Report on Payments to Governments 2016-2022 (extractive payments, mineral extraction tax + royalties); OECD Revenue Statistics 5128 (other taxes on specific goods/services) + KGHM dividend reports; 2022 anchored on $3B total fills entry (coal $2.2B + minerals $0.8B); 2016-21 extrapolated by WB rent ratios. JSW + PGG + Bogdanka coal-sector payment reports NOT YET INTEGRATED."
POL,coal,2019,0.49,0.25,0.65,0.1,0.85,low,"KGHM Polska Miedz Report on Payments to Governments 2016-2022 (extractive payments, mineral extraction tax + royalties); OECD Revenue Statistics 5128 (other taxes on specific goods/services) + KGHM dividend reports; 2022 anchored on $3B total fills entry (coal $2.2B + minerals $0.8B); 2016-21 extrapolated by WB rent ratios. JSW + PGG + Bogdanka coal-sector payment reports NOT YET INTEGRATED."
POL,coal,2020,0.35,0.25,0.65,0.1,0.85,low,"KGHM Polska Miedz Report on Payments to Governments 2016-2022 (extractive payments, mineral extraction tax + royalties); OECD Revenue Statistics 5128 (other taxes on specific goods/services) + KGHM dividend reports; 2022 anchored on $3B total fills entry (coal $2.2B + minerals $0.8B); 2016-21 extrapolated by WB rent ratios. JSW + PGG + Bogdanka coal-sector payment reports NOT YET INTEGRATED."
POL,coal,2021,0.84,0.25,0.65,0.1,0.85,low,"KGHM Polska Miedz Report on Payments to Governments 2016-2022 (extractive payments, mineral extraction tax + royalties); OECD Revenue Statistics 5128 (other taxes on specific goods/services) + KGHM dividend reports; 2022 anchored on $3B total fills entry (coal $2.2B + minerals $0.8B); 2016-21 extrapolated by WB rent ratios. JSW + PGG + Bogdanka coal-sector payment reports NOT YET INTEGRATED."
POL,coal,2022,2.2,0.25,0.65,0.1,0.85,low,"KGHM Polska Miedz Report on Payments to Governments 2016-2022 (extractive payments, mineral extraction tax + royalties); OECD Revenue Statistics 5128 (other taxes on specific goods/services) + KGHM dividend reports; 2022 anchored on $3B total fills entry (coal $2.2B + minerals $0.8B); 2016-21 extrapolated by WB rent ratios. JSW + PGG + Bogdanka coal-sector payment reports NOT YET INTEGRATED."
POL,minerals,2016,0.49,0.55,0.25,0.2,0.7,low,"KGHM Polska Miedz Report on Payments to Governments 2016-2022 (extractive payments, mineral extraction tax + royalties); OECD Revenue Statistics 5128 (other taxes on specific goods/services) + KGHM dividend reports; 2022 anchored on $3B total fills entry (coal $2.2B + minerals $0.8B); 2016-21 extrapolated by WB rent ratios. JSW + PGG + Bogdanka coal-sector payment reports NOT YET INTEGRATED."
POL,minerals,2017,0.58,0.55,0.25,0.2,0.7,low,"KGHM Polska Miedz Report on Payments to Governments 2016-2022 (extractive payments, mineral extraction tax + royalties); OECD Revenue Statistics 5128 (other taxes on specific goods/services) + KGHM dividend reports; 2022 anchored on $3B total fills entry (coal $2.2B + minerals $0.8B); 2016-21 extrapolated by WB rent ratios. JSW + PGG + Bogdanka coal-sector payment reports NOT YET INTEGRATED."
POL,minerals,2018,0.58,0.55,0.25,0.2,0.7,low,"KGHM Polska Miedz Report on Payments to Governments 2016-2022 (extractive payments, mineral extraction tax + royalties); OECD Revenue Statistics 5128 (other taxes on specific goods/services) + KGHM dividend reports; 2022 anchored on $3B total fills entry (coal $2.2B + minerals $0.8B); 2016-21 extrapolated by WB rent ratios. JSW + PGG + Bogdanka coal-sector payment reports NOT YET INTEGRATED."
POL,minerals,2019,0.59,0.55,0.25,0.2,0.7,low,"KGHM Polska Miedz Report on Payments to Governments 2016-2022 (extractive payments, mineral extraction tax + royalties); OECD Revenue Statistics 5128 (other taxes on specific goods/services) + KGHM dividend reports; 2022 anchored on $3B total fills entry (coal $2.2B + minerals $0.8B); 2016-21 extrapolated by WB rent ratios. JSW + PGG + Bogdanka coal-sector payment reports NOT YET INTEGRATED."
POL,minerals,2020,0.61,0.55,0.25,0.2,0.7,low,"KGHM Polska Miedz Report on Payments to Governments 2016-2022 (extractive payments, mineral extraction tax + royalties); OECD Revenue Statistics 5128 (other taxes on specific goods/services) + KGHM dividend reports; 2022 anchored on $3B total fills entry (coal $2.2B + minerals $0.8B); 2016-21 extrapolated by WB rent ratios. JSW + PGG + Bogdanka coal-sector payment reports NOT YET INTEGRATED."
POL,minerals,2021,0.88,0.55,0.25,0.2,0.7,low,"KGHM Polska Miedz Report on Payments to Governments 2016-2022 (extractive payments, mineral extraction tax + royalties); OECD Revenue Statistics 5128 (other taxes on specific goods/services) + KGHM dividend reports; 2022 anchored on $3B total fills entry (coal $2.2B + minerals $0.8B); 2016-21 extrapolated by WB rent ratios. JSW + PGG + Bogdanka coal-sector payment reports NOT YET INTEGRATED."
POL,minerals,2022,0.8,0.55,0.25,0.2,0.7,low-med,"KGHM Polska Miedz Report on Payments to Governments 2016-2022 (extractive payments, mineral extraction tax + royalties); OECD Revenue Statistics 5128 (other taxes on specific goods/services) + KGHM dividend reports; 2022 anchored on $3B total fills entry (coal $2.2B + minerals $0.8B); 2016-21 extrapolated by WB rent ratios. JSW + PGG + Bogdanka coal-sector payment reports NOT YET INTEGRATED."
QAT,oil_gas,2016,43.3,0.261,0.2009,0.5381,0.68,high,"Qatar oil & gas: IMF Article IV (CR19/146, CR22/175, CR24/44) — oil & LNG (pre), corporate tax (post, small), investment income (equity). 2017->2018 IMF reclassification shifts pre/equity. Sourced 2026-06."
QAT,oil_gas,2017,41.0,0.3268,0.178,0.4951,0.68,high,"Qatar oil & gas: IMF Article IV (CR19/146, CR22/175, CR24/44) — oil & LNG (pre), corporate tax (post, small), investment income (equity). 2017->2018 IMF reclassification shifts pre/equity. Sourced 2026-06."
QAT,oil_gas,2018,47.6,0.6576,0.0021,0.3403,0.68,high,"Qatar oil & gas: IMF Article IV (CR19/146, CR22/175, CR24/44) — oil & LNG (pre), corporate tax (post, small), investment income (equity). 2017->2018 IMF reclassification shifts pre/equity. Sourced 2026-06."
QAT,oil_gas,2019,46.7,0.4497,0.0193,0.531,0.68,high,"Qatar oil & gas: IMF Article IV (CR19/146, CR22/175, CR24/44) — oil & LNG (pre), corporate tax (post, small), investment income (equity). 2017->2018 IMF reclassification shifts pre/equity. Sourced 2026-06."
QAT,oil_gas,2020,36.0,0.3611,0.0222,0.6167,0.68,high,"Qatar oil & gas: IMF Article IV (CR19/146, CR22/175, CR24/44) — oil & LNG (pre), corporate tax (post, small), investment income (equity). 2017->2018 IMF reclassification shifts pre/equity. Sourced 2026-06."
QAT,oil_gas,2021,42.9,0.641,0.0047,0.3543,0.68,high,"Qatar oil & gas: IMF Article IV (CR19/146, CR22/175, CR24/44) — oil & LNG (pre), corporate tax (post, small), investment income (equity). 2017->2018 IMF reclassification shifts pre/equity. Sourced 2026-06."
QAT,oil_gas,2022,69.9,0.6309,0.0229,0.3462,0.68,high,"Qatar oil & gas: IMF Article IV (CR19/146, CR22/175, CR24/44) — oil & LNG (pre), corporate tax (post, small), investment income (equity). 2017->2018 IMF reclassification shifts pre/equity. Sourced 2026-06."
RUS,oil_gas,2016,74.11,0.8585,0.1171,0.0244,0.85,med-high,Russia oil & gas: total from MinFin federal budget (MET + export duties [pre] + NDD [post]); equity ADDED 2026-06 = Gazprom (state 50.23%) + Rosneft (40.4%) dividends to state. Regional oil&gas profit tax not isolable.
RUS,oil_gas,2017,104.81,0.8598,0.1172,0.023,0.85,med-high,Russia oil & gas: total from MinFin federal budget (MET + export duties [pre] + NDD [post]); equity ADDED 2026-06 = Gazprom (state 50.23%) + Rosneft (40.4%) dividends to state. Regional oil&gas profit tax not isolable.
RUS,oil_gas,2018,148.72,0.8509,0.116,0.0331,0.85,med-high,Russia oil & gas: total from MinFin federal budget (MET + export duties [pre] + NDD [post]); equity ADDED 2026-06 = Gazprom (state 50.23%) + Rosneft (40.4%) dividends to state. Regional oil&gas profit tax not isolable.
RUS,oil_gas,2019,127.51,0.8454,0.1153,0.0393,0.85,med-high,Russia oil & gas: total from MinFin federal budget (MET + export duties [pre] + NDD [post]); equity ADDED 2026-06 = Gazprom (state 50.23%) + Rosneft (40.4%) dividends to state. Regional oil&gas profit tax not isolable.
