# Starter manual table of resource-related GOVERNMENT REVENUE for source countries with no/thin EITI/GRD coverage.
# STARTER ESTIMATES — verify before relying on them; `confidence` flags how rough each is.
# Sources for every row are documented in docs/extractive/manual_resource_data_sources.md.
# total_resource_revenue_usd_bn = the source country's resource government revenue for that commodity-year, USD billions.
# frac_pre_profit / frac_post_profit / frac_equity sum to 1: pre = royalties/licence-fees/bonuses/production-entitlements (expensed, NOT in CbCR profit);
#   post = corporate income tax + special petroleum/mining taxes + windfall (the profit-based take); equity = state dividends / state-participation income.
# domestic_share = fraction attributed to the source country's own NOC/state firms (lands on the (parent==partner) CbCR cell);
#   the rest (1-domestic_share) is distributed to IOC HQ countries by hq_share_<commodity> in 1_8.
source_iso3,commodity,year,total_resource_revenue_usd_bn,frac_pre_profit,frac_post_profit,frac_equity,domestic_share,confidence,source_note
NCL,minerals,2016,0.05,0.0,1.0,0.0,0.4,med,"New Caledonia nickel (SLN/Eramet, KNS/Glencore, Prony). Sector pays almost nothing fiscally: no extraction royalty existed 2016-2022 (introduced 2023), majors loss-making/partly tax-exempt under a fiscal-stability pact, no dividends in 10+ yrs. ~$0.04-0.06bn/yr, almost entirely income tax from small profitable miners. Hand-collected 2026-06. Sources: IGF 'Avenir de la filiere du nickel en NC' Jul 2023 p18; ISEE; Pitoiset & Le Meur JSO n147 2018 (royalty=0)."
NCL,minerals,2017,0.05,0.0,1.0,0.0,0.4,med,"New Caledonia nickel (SLN/Eramet, KNS/Glencore, Prony). Sector pays almost nothing fiscally: no extraction royalty existed 2016-2022 (introduced 2023), majors loss-making/partly tax-exempt under a fiscal-stability pact, no dividends in 10+ yrs. ~$0.04-0.06bn/yr, almost entirely income tax from small profitable miners. Hand-collected 2026-06. Sources: IGF 'Avenir de la filiere du nickel en NC' Jul 2023 p18; ISEE; Pitoiset & Le Meur JSO n147 2018 (royalty=0)."
NCL,minerals,2018,0.05,0.0,1.0,0.0,0.4,med,"New Caledonia nickel (SLN/Eramet, KNS/Glencore, Prony). Sector pays almost nothing fiscally: no extraction royalty existed 2016-2022 (introduced 2023), majors loss-making/partly tax-exempt under a fiscal-stability pact, no dividends in 10+ yrs. ~$0.04-0.06bn/yr, almost entirely income tax from small profitable miners. Hand-collected 2026-06. Sources: IGF 'Avenir de la filiere du nickel en NC' Jul 2023 p18; ISEE; Pitoiset & Le Meur JSO n147 2018 (royalty=0)."
NCL,minerals,2019,0.05,0.0,1.0,0.0,0.4,med,"New Caledonia nickel (SLN/Eramet, KNS/Glencore, Prony). Sector pays almost nothing fiscally: no extraction royalty existed 2016-2022 (introduced 2023), majors loss-making/partly tax-exempt under a fiscal-stability pact, no dividends in 10+ yrs. ~$0.04-0.06bn/yr, almost entirely income tax from small profitable miners. Hand-collected 2026-06. Sources: IGF 'Avenir de la filiere du nickel en NC' Jul 2023 p18; ISEE; Pitoiset & Le Meur JSO n147 2018 (royalty=0)."
NCL,minerals,2020,0.05,0.0,1.0,0.0,0.4,med,"New Caledonia nickel (SLN/Eramet, KNS/Glencore, Prony). Sector pays almost nothing fiscally: no extraction royalty existed 2016-2022 (introduced 2023), majors loss-making/partly tax-exempt under a fiscal-stability pact, no dividends in 10+ yrs. ~$0.04-0.06bn/yr, almost entirely income tax from small profitable miners. Hand-collected 2026-06. Sources: IGF 'Avenir de la filiere du nickel en NC' Jul 2023 p18; ISEE; Pitoiset & Le Meur JSO n147 2018 (royalty=0)."
NCL,minerals,2021,0.05,0.0,1.0,0.0,0.4,med,"New Caledonia nickel (SLN/Eramet, KNS/Glencore, Prony). Sector pays almost nothing fiscally: no extraction royalty existed 2016-2022 (introduced 2023), majors loss-making/partly tax-exempt under a fiscal-stability pact, no dividends in 10+ yrs. ~$0.04-0.06bn/yr, almost entirely income tax from small profitable miners. Hand-collected 2026-06. Sources: IGF 'Avenir de la filiere du nickel en NC' Jul 2023 p18; ISEE; Pitoiset & Le Meur JSO n147 2018 (royalty=0)."
NCL,minerals,2022,0.05,0.0,1.0,0.0,0.4,med,"New Caledonia nickel (SLN/Eramet, KNS/Glencore, Prony). Sector pays almost nothing fiscally: no extraction royalty existed 2016-2022 (introduced 2023), majors loss-making/partly tax-exempt under a fiscal-stability pact, no dividends in 10+ yrs. ~$0.04-0.06bn/yr, almost entirely income tax from small profitable miners. Hand-collected 2026-06. Sources: IGF 'Avenir de la filiere du nickel en NC' Jul 2023 p18; ISEE; Pitoiset & Le Meur JSO n147 2018 (royalty=0)."
OMN,oil_gas,2016,13.49,0.5204,0.1201,0.3595,0.62,high,Oman oil & gas: Central Bank of Oman Fiscal Performance Paper + IMF — EPSA profit-oil/production share (pre/equity) + oil income tax (post). Sourced 2026-06.
OMN,oil_gas,2017,16.13,0.5257,0.1252,0.349,0.62,high,Oman oil & gas: Central Bank of Oman Fiscal Performance Paper + IMF — EPSA profit-oil/production share (pre/equity) + oil income tax (post). Sourced 2026-06.
OMN,oil_gas,2018,22.28,0.5265,0.1261,0.3474,0.62,high,Oman oil & gas: Central Bank of Oman Fiscal Performance Paper + IMF — EPSA profit-oil/production share (pre/equity) + oil income tax (post). Sourced 2026-06.
OMN,oil_gas,2019,20.81,0.5262,0.1264,0.3474,0.62,high,Oman oil & gas: Central Bank of Oman Fiscal Performance Paper + IMF — EPSA profit-oil/production share (pre/equity) + oil income tax (post). Sourced 2026-06.
OMN,oil_gas,2020,15.08,0.5179,0.118,0.3641,0.62,high,Oman oil & gas: Central Bank of Oman Fiscal Performance Paper + IMF — EPSA profit-oil/production share (pre/equity) + oil income tax (post). Sourced 2026-06.
OMN,oil_gas,2021,21.44,0.5182,0.118,0.3638,0.62,high,Oman oil & gas: Central Bank of Oman Fiscal Performance Paper + IMF — EPSA profit-oil/production share (pre/equity) + oil income tax (post). Sourced 2026-06.
OMN,oil_gas,2022,28.87,0.5185,0.1185,0.363,0.62,high,Oman oil & gas: Central Bank of Oman Fiscal Performance Paper + IMF — EPSA profit-oil/production share (pre/equity) + oil income tax (post). Sourced 2026-06.
PAK,oil_gas,2016,1.5,0.37,0.42,0.21,0.955,med,"Pakistan oil & gas (gas-dominated: OGDCL, PPL, MOL). Royalty from SBP/MoF Public Finance bulletin (all companies; downstream Gas Development Surcharge excluded); income tax + state dividends reconstructed from OGDCL (74.97% state) and PPL (67.51%) audited accounts grossed to the sector. Hand-collected 2026-06, +/-20-25%. Sources: SBP Statistical Bulletin Public Finance 2022; OGDCL Annual Report 2022; PPL FY22."
PAK,oil_gas,2017,1.5,0.4,0.36,0.24,0.955,med,"Pakistan oil & gas (gas-dominated: OGDCL, PPL, MOL). Royalty from SBP/MoF Public Finance bulletin (all companies; downstream Gas Development Surcharge excluded); income tax + state dividends reconstructed from OGDCL (74.97% state) and PPL (67.51%) audited accounts grossed to the sector. Hand-collected 2026-06, +/-20-25%. Sources: SBP Statistical Bulletin Public Finance 2022; OGDCL Annual Report 2022; PPL FY22."
PAK,oil_gas,2018,1.82,0.34,0.36,0.3,0.955,med,"Pakistan oil & gas (gas-dominated: OGDCL, PPL, MOL). Royalty from SBP/MoF Public Finance bulletin (all companies; downstream Gas Development Surcharge excluded); income tax + state dividends reconstructed from OGDCL (74.97% state) and PPL (67.51%) audited accounts grossed to the sector. Hand-collected 2026-06, +/-20-25%. Sources: SBP Statistical Bulletin Public Finance 2022; OGDCL Annual Report 2022; PPL FY22."
PAK,oil_gas,2019,2.26,0.36,0.42,0.22,0.955,med,"Pakistan oil & gas (gas-dominated: OGDCL, PPL, MOL). Royalty from SBP/MoF Public Finance bulletin (all companies; downstream Gas Development Surcharge excluded); income tax + state dividends reconstructed from OGDCL (74.97% state) and PPL (67.51%) audited accounts grossed to the sector. Hand-collected 2026-06, +/-20-25%. Sources: SBP Statistical Bulletin Public Finance 2022; OGDCL Annual Report 2022; PPL FY22."
PAK,oil_gas,2020,1.5,0.41,0.41,0.18,0.955,med,"Pakistan oil & gas (gas-dominated: OGDCL, PPL, MOL). Royalty from SBP/MoF Public Finance bulletin (all companies; downstream Gas Development Surcharge excluded); income tax + state dividends reconstructed from OGDCL (74.97% state) and PPL (67.51%) audited accounts grossed to the sector. Hand-collected 2026-06, +/-20-25%. Sources: SBP Statistical Bulletin Public Finance 2022; OGDCL Annual Report 2022; PPL FY22."
PAK,oil_gas,2021,1.32,0.4,0.4,0.2,0.955,med,"Pakistan oil & gas (gas-dominated: OGDCL, PPL, MOL). Royalty from SBP/MoF Public Finance bulletin (all companies; downstream Gas Development Surcharge excluded); income tax + state dividends reconstructed from OGDCL (74.97% state) and PPL (67.51%) audited accounts grossed to the sector. Hand-collected 2026-06, +/-20-25%. Sources: SBP Statistical Bulletin Public Finance 2022; OGDCL Annual Report 2022; PPL FY22."
PAK,oil_gas,2022,2.18,0.31,0.57,0.12,0.955,high,"Pakistan oil & gas (gas-dominated: OGDCL, PPL, MOL). Royalty from SBP/MoF Public Finance bulletin (all companies; downstream Gas Development Surcharge excluded); income tax + state dividends reconstructed from OGDCL (74.97% state) and PPL (67.51%) audited accounts grossed to the sector. Hand-collected 2026-06, +/-20-25%. Sources: SBP Statistical Bulletin Public Finance 2022; OGDCL Annual Report 2022; PPL FY22."
PER,minerals,2016,1.27,0.25,0.75,0.0,0.1,med-high,Peru SUNAT tax revenue (CIT + Regalías Mineras combined)
PER,minerals,2017,2.14,0.25,0.75,0.0,0.1,med-high,Peru SUNAT tax revenue (CIT + Regalías Mineras combined)
PER,minerals,2018,2.99,0.25,0.75,0.0,0.1,med-high,Peru SUNAT tax revenue (CIT + Regalías Mineras combined)
PER,minerals,2019,2.4,0.25,0.75,0.0,0.1,med-high,Peru SUNAT tax revenue (CIT + Regalías Mineras combined)
PER,minerals,2020,1.69,0.25,0.75,0.0,0.1,med-high,Peru SUNAT tax revenue (CIT + Regalías Mineras combined)
PER,minerals,2021,5.03,0.25,0.75,0.0,0.1,med-high,Peru SUNAT tax revenue (CIT + Regalías Mineras combined)
PER,minerals,2022,5.15,0.25,0.75,0.0,0.1,med-high,Peru SUNAT tax revenue (CIT + Regalías Mineras combined)
PER,oil_gas,2016,0.5,0.25,0.75,0.0,0.3,med-high,"Peru SUNAT tax revenue, hydrocarbons; Petroperu+private"
PER,oil_gas,2017,0.66,0.25,0.75,0.0,0.3,med-high,"Peru SUNAT tax revenue, hydrocarbons; Petroperu+private"
PER,oil_gas,2018,0.92,0.25,0.75,0.0,0.3,med-high,"Peru SUNAT tax revenue, hydrocarbons; Petroperu+private"
PER,oil_gas,2019,0.83,0.25,0.75,0.0,0.3,med-high,"Peru SUNAT tax revenue, hydrocarbons; Petroperu+private"
PER,oil_gas,2020,0.5,0.25,0.75,0.0,0.3,med-high,"Peru SUNAT tax revenue, hydrocarbons; Petroperu+private"
PER,oil_gas,2021,0.91,0.25,0.75,0.0,0.3,med-high,"Peru SUNAT tax revenue, hydrocarbons; Petroperu+private"
PER,oil_gas,2022,2.1,0.25,0.75,0.0,0.3,med-high,"Peru SUNAT tax revenue, hydrocarbons; Petroperu+private"
POL,coal,2016,0.49,0.25,0.65,0.1,0.85,low,"KGHM Polska Miedz Report on Payments to Governments 2016-2022 (extractive payments, mineral extraction tax + royalties); OECD Revenue Statistics 5128 (other taxes on specific goods/services) + KGHM dividend reports; 2022 anchored on $3B total fills entry (coal $2.2B + minerals $0.8B); 2016-21 extrapolated by WB rent ratios. JSW + PGG + Bogdanka coal-sector payment reports NOT YET INTEGRATED."
POL,coal,2017,0.64,0.25,0.65,0.1,0.85,low,"KGHM Polska Miedz Report on Payments to Governments 2016-2022 (extractive payments, mineral extraction tax + royalties); OECD Revenue Statistics 5128 (other taxes on specific goods/services) + KGHM dividend reports; 2022 anchored on $3B total fills entry (coal $2.2B + minerals $0.8B); 2016-21 extrapolated by WB rent ratios. JSW + PGG + Bogdanka coal-sector payment reports NOT YET INTEGRATED."
POL,coal,2018,0.74,0.25,0.65,0.1,0.85,low,"KGHM Polska Miedz Report on Payments to Governments 2016-2022 (extractive payments, mineral extraction tax + royalties); OECD Revenue Statistics 5128 (other taxes on specific goods/services) + KGHM dividend reports; 2022 anchored on $3B total fills entry (coal $2.2B + minerals $0.8B); 2016-21 extrapolated by WB rent ratios. JSW + PGG + Bogdanka coal-sector payment reports NOT YET INTEGRATED."
POL,coal,2019,0.49,0.25,0.65,0.1,0.85,low,"KGHM Polska Miedz Report on Payments to Governments 2016-2022 (extractive payments, mineral extraction tax + royalties); OECD Revenue Statistics 5128 (other taxes on specific goods/services) + KGHM dividend reports; 2022 anchored on $3B total fills entry (coal $2.2B + minerals $0.8B); 2016-21 extrapolated by WB rent ratios. JSW + PGG + Bogdanka coal-sector payment reports NOT YET INTEGRATED."
POL,coal,2020,0.35,0.25,0.65,0.1,0.85,low,"KGHM Polska Miedz Report on Payments to Governments 2016-2022 (extractive payments, mineral extraction tax + royalties); OECD Revenue Statistics 5128 (other taxes on specific goods/services) + KGHM dividend reports; 2022 anchored on $3B total fills entry (coal $2.2B + minerals $0.8B); 2016-21 extrapolated by WB rent ratios. JSW + PGG + Bogdanka coal-sector payment reports NOT YET INTEGRATED."
POL,coal,2021,0.84,0.25,0.65,0.1,0.85,low,"KGHM Polska Miedz Report on Payments to Governments 2016-2022 (extractive payments, mineral extraction tax + royalties); OECD Revenue Statistics 5128 (other taxes on specific goods/services) + KGHM dividend reports; 2022 anchored on $3B total fills entry (coal $2.2B + minerals $0.8B); 2016-21 extrapolated by WB rent ratios. JSW + PGG + Bogdanka coal-sector payment reports NOT YET INTEGRATED."
POL,coal,2022,2.2,0.25,0.65,0.1,0.85,low,"KGHM Polska Miedz Report on Payments to Governments 2016-2022 (extractive payments, mineral extraction tax + royalties); OECD Revenue Statistics 5128 (other taxes on specific goods/services) + KGHM dividend reports; 2022 anchored on $3B total fills entry (coal $2.2B + minerals $0.8B); 2016-21 extrapolated by WB rent ratios. JSW + PGG + Bogdanka coal-sector payment reports NOT YET INTEGRATED."
POL,minerals,2016,0.49,0.55,0.25,0.2,0.7,low,"KGHM Polska Miedz Report on Payments to Governments 2016-2022 (extractive payments, mineral extraction tax + royalties); OECD Revenue Statistics 5128 (other taxes on specific goods/services) + KGHM dividend reports; 2022 anchored on $3B total fills entry (coal $2.2B + minerals $0.8B); 2016-21 extrapolated by WB rent ratios. JSW + PGG + Bogdanka coal-sector payment reports NOT YET INTEGRATED."
POL,minerals,2017,0.58,0.55,0.25,0.2,0.7,low,"KGHM Polska Miedz Report on Payments to Governments 2016-2022 (extractive payments, mineral extraction tax + royalties); OECD Revenue Statistics 5128 (other taxes on specific goods/services) + KGHM dividend reports; 2022 anchored on $3B total fills entry (coal $2.2B + minerals $0.8B); 2016-21 extrapolated by WB rent ratios. JSW + PGG + Bogdanka coal-sector payment reports NOT YET INTEGRATED."
POL,minerals,2018,0.58,0.55,0.25,0.2,0.7,low,"KGHM Polska Miedz Report on Payments to Governments 2016-2022 (extractive payments, mineral extraction tax + royalties); OECD Revenue Statistics 5128 (other taxes on specific goods/services) + KGHM dividend reports; 2022 anchored on $3B total fills entry (coal $2.2B + minerals $0.8B); 2016-21 extrapolated by WB rent ratios. JSW + PGG + Bogdanka coal-sector payment reports NOT YET INTEGRATED."
POL,minerals,2019,0.59,0.55,0.25,0.2,0.7,low,"KGHM Polska Miedz Report on Payments to Governments 2016-2022 (extractive payments, mineral extraction tax + royalties); OECD Revenue Statistics 5128 (other taxes on specific goods/services) + KGHM dividend reports; 2022 anchored on $3B total fills entry (coal $2.2B + minerals $0.8B); 2016-21 extrapolated by WB rent ratios. JSW + PGG + Bogdanka coal-sector payment reports NOT YET INTEGRATED."
POL,minerals,2020,0.61,0.55,0.25,0.2,0.7,low,"KGHM Polska Miedz Report on Payments to Governments 2016-2022 (extractive payments, mineral extraction tax + royalties); OECD Revenue Statistics 5128 (other taxes on specific goods/services) + KGHM dividend reports; 2022 anchored on $3B total fills entry (coal $2.2B + minerals $0.8B); 2016-21 extrapolated by WB rent ratios. JSW + PGG + Bogdanka coal-sector payment reports NOT YET INTEGRATED."
POL,minerals,2021,0.88,0.55,0.25,0.2,0.7,low,"KGHM Polska Miedz Report on Payments to Governments 2016-2022 (extractive payments, mineral extraction tax + royalties); OECD Revenue Statistics 5128 (other taxes on specific goods/services) + KGHM dividend reports; 2022 anchored on $3B total fills entry (coal $2.2B + minerals $0.8B); 2016-21 extrapolated by WB rent ratios. JSW + PGG + Bogdanka coal-sector payment reports NOT YET INTEGRATED."
POL,minerals,2022,0.8,0.55,0.25,0.2,0.7,low-med,"KGHM Polska Miedz Report on Payments to Governments 2016-2022 (extractive payments, mineral extraction tax + royalties); OECD Revenue Statistics 5128 (other taxes on specific goods/services) + KGHM dividend reports; 2022 anchored on $3B total fills entry (coal $2.2B + minerals $0.8B); 2016-21 extrapolated by WB rent ratios. JSW + PGG + Bogdanka coal-sector payment reports NOT YET INTEGRATED."
QAT,oil_gas,2016,43.3,0.261,0.2009,0.5381,0.68,high,"Qatar oil & gas: IMF Article IV (CR19/146, CR22/175, CR24/44) — oil & LNG (pre), corporate tax (post, small), investment income (equity). 2017->2018 IMF reclassification shifts pre/equity. Sourced 2026-06."
QAT,oil_gas,2017,41.0,0.3268,0.178,0.4951,0.68,high,"Qatar oil & gas: IMF Article IV (CR19/146, CR22/175, CR24/44) — oil & LNG (pre), corporate tax (post, small), investment income (equity). 2017->2018 IMF reclassification shifts pre/equity. Sourced 2026-06."
QAT,oil_gas,2018,47.6,0.6576,0.0021,0.3403,0.68,high,"Qatar oil & gas: IMF Article IV (CR19/146, CR22/175, CR24/44) — oil & LNG (pre), corporate tax (post, small), investment income (equity). 2017->2018 IMF reclassification shifts pre/equity. Sourced 2026-06."
QAT,oil_gas,2019,46.7,0.4497,0.0193,0.531,0.68,high,"Qatar oil & gas: IMF Article IV (CR19/146, CR22/175, CR24/44) — oil & LNG (pre), corporate tax (post, small), investment income (equity). 2017->2018 IMF reclassification shifts pre/equity. Sourced 2026-06."
QAT,oil_gas,2020,36.0,0.3611,0.0222,0.6167,0.68,high,"Qatar oil & gas: IMF Article IV (CR19/146, CR22/175, CR24/44) — oil & LNG (pre), corporate tax (post, small), investment income (equity). 2017->2018 IMF reclassification shifts pre/equity. Sourced 2026-06."
QAT,oil_gas,2021,42.9,0.641,0.0047,0.3543,0.68,high,"Qatar oil & gas: IMF Article IV (CR19/146, CR22/175, CR24/44) — oil & LNG (pre), corporate tax (post, small), investment income (equity). 2017->2018 IMF reclassification shifts pre/equity. Sourced 2026-06."
QAT,oil_gas,2022,69.9,0.6309,0.0229,0.3462,0.68,high,"Qatar oil & gas: IMF Article IV (CR19/146, CR22/175, CR24/44) — oil & LNG (pre), corporate tax (post, small), investment income (equity). 2017->2018 IMF reclassification shifts pre/equity. Sourced 2026-06."
RUS,oil_gas,2016,74.11,0.8585,0.1171,0.0244,0.85,med-high,Russia oil & gas: total from MinFin federal budget (MET + export duties [pre] + NDD [post]); equity ADDED 2026-06 = Gazprom (state 50.23%) + Rosneft (40.4%) dividends to state. Regional oil&gas profit tax not isolable.
RUS,oil_gas,2017,104.81,0.8598,0.1172,0.023,0.85,med-high,Russia oil & gas: total from MinFin federal budget (MET + export duties [pre] + NDD [post]); equity ADDED 2026-06 = Gazprom (state 50.23%) + Rosneft (40.4%) dividends to state. Regional oil&gas profit tax not isolable.
RUS,oil_gas,2018,148.72,0.8509,0.116,0.0331,0.85,med-high,Russia oil & gas: total from MinFin federal budget (MET + export duties [pre] + NDD [post]); equity ADDED 2026-06 = Gazprom (state 50.23%) + Rosneft (40.4%) dividends to state. Regional oil&gas profit tax not isolable.
RUS,oil_gas,2019,127.51,0.8454,0.1153,0.0393,0.85,med-high,Russia oil & gas: total from MinFin federal budget (MET + export duties [pre] + NDD [post]); equity ADDED 2026-06 = Gazprom (state 50.23%) + Rosneft (40.4%) dividends to state. Regional oil&gas profit tax not isolable.
RUS,oil_gas,2020,75.08,0.8509,0.116,0.033,0.85,med-high,Russia oil & gas: total from MinFin federal budget (MET + export duties [pre] + NDD [post]); equity ADDED 2026-06 = Gazprom (state 50.23%) + Rosneft (40.4%) dividends to state. Regional oil&gas profit tax not isolable.
RUS,oil_gas,2021,133.8,0.8083,0.1102,0.0815,0.85,med-high,Russia oil & gas: total from MinFin federal budget (MET + export duties [pre] + NDD [post]); equity ADDED 2026-06 = Gazprom (state 50.23%) + Rosneft (40.4%) dividends to state. Regional oil&gas profit tax not isolable.
RUS,oil_gas,2022,180.36,0.8251,0.1125,0.0624,0.85,med-high,Russia oil & gas: total from MinFin federal budget (MET + export duties [pre] + NDD [post]); equity ADDED 2026-06 = Gazprom (state 50.23%) + Rosneft (40.4%) dividends to state. Regional oil&gas profit tax not isolable.
SAU,oil_gas,2016,89.1,0.25,0.2,0.55,0.93,high,"Saudi Aramco AR 2021 p.176 (royalties+taxes $38.6B) + p.179 (dividends $75.0B) + income taxes/zakat $95.2B. 2021 derived split 18.5/45.6/35.9, rounded to 20/45/35. Special 20% Aramco CIT + 50% historical CIT regime + ~$75B dividends. Revised 2026-05 from 30/25/45. | Split retuned 2026-06 to 0.25/0.20/0.55 (pre/post/equity): Aramco ~98% state-owned so dominant flow is dividends(equity)+royalties, CIT only 20%; lowered post (was ~0.37-0.46) to stop resource_profit_base=post/rate driving profit_loss_excl_resource negative. See manual_resource_data_sources.md."
SAU,oil_gas,2017,116.3,0.25,0.2,0.55,0.93,high,"Saudi Aramco AR 2021 p.176 (royalties+taxes $38.6B) + p.179 (dividends $75.0B) + income taxes/zakat $95.2B. 2021 derived split 18.5/45.6/35.9, rounded to 20/45/35. Special 20% Aramco CIT + 50% historical CIT regime + ~$75B dividends. Revised 2026-05 from 30/25/45. | Split retuned 2026-06 to 0.25/0.20/0.55 (pre/post/equity): Aramco ~98% state-owned so dominant flow is dividends(equity)+royalties, CIT only 20%; lowered post (was ~0.37-0.46) to stop resource_profit_base=post/rate driving profit_loss_excl_resource negative. See manual_resource_data_sources.md."
SAU,oil_gas,2018,163.0,0.25,0.2,0.55,0.93,high,"Saudi Aramco AR 2021 p.176 (royalties+taxes $38.6B) + p.179 (dividends $75.0B) + income taxes/zakat $95.2B. 2021 derived split 18.5/45.6/35.9, rounded to 20/45/35. Special 20% Aramco CIT + 50% historical CIT regime + ~$75B dividends. Revised 2026-05 from 30/25/45. | Split retuned 2026-06 to 0.25/0.20/0.55 (pre/post/equity): Aramco ~98% state-owned so dominant flow is dividends(equity)+royalties, CIT only 20%; lowered post (was ~0.37-0.46) to stop resource_profit_base=post/rate driving profit_loss_excl_resource negative. See manual_resource_data_sources.md."
SAU,oil_gas,2019,158.5,0.25,0.2,0.55,0.93,high,"Saudi Aramco AR 2019: royalty + income tax + dividends — refined 2026-05-15 with per-year actuals | Split retuned 2026-06 to 0.25/0.20/0.55 (pre/post/equity): Aramco ~98% state-owned so dominant flow is dividends(equity)+royalties, CIT only 20%; lowered post (was ~0.37-0.46) to stop resource_profit_base=post/rate driving profit_loss_excl_resource negative. See manual_resource_data_sources.md."
SAU,oil_gas,2020,110.1,0.25,0.2,0.55,0.93,high,"Saudi Aramco AR 2020: royalty + income tax + dividends — refined 2026-05-15 with per-year actuals | Split retuned 2026-06 to 0.25/0.20/0.55 (pre/post/equity): Aramco ~98% state-owned so dominant flow is dividends(equity)+royalties, CIT only 20%; lowered post (was ~0.37-0.46) to stop resource_profit_base=post/rate driving profit_loss_excl_resource negative. See manual_resource_data_sources.md."
SAU,oil_gas,2021,149.9,0.25,0.2,0.55,0.93,high,"Saudi Aramco AR 2021: royalty + income tax + dividends — refined 2026-05-15 with per-year actuals | Split retuned 2026-06 to 0.25/0.20/0.55 (pre/post/equity): Aramco ~98% state-owned so dominant flow is dividends(equity)+royalties, CIT only 20%; lowered post (was ~0.37-0.46) to stop resource_profit_base=post/rate driving profit_loss_excl_resource negative. See manual_resource_data_sources.md."
SAU,oil_gas,2022,228.6,0.25,0.2,0.55,0.93,high,"Saudi Aramco AR 2022: royalty + income tax + dividends — refined 2026-05-15 with per-year actuals | Split retuned 2026-06 to 0.25/0.20/0.55 (pre/post/equity): Aramco ~98% state-owned so dominant flow is dividends(equity)+royalties, CIT only 20%; lowered post (was ~0.37-0.46) to stop resource_profit_base=post/rate driving profit_loss_excl_resource negative. See manual_resource_data_sources.md."
SAU,oil_gas,2023,89.1,0.25,0.2,0.55,0.93,high,"Saudi Aramco AR 2023: royalty + income tax + dividends — sourced 2026-05-15 from p.84/p.158/p.166 income statements | Split retuned 2026-06 to 0.25/0.20/0.55 (pre/post/equity): Aramco ~98% state-owned so dominant flow is dividends(equity)+royalties, CIT only 20%; lowered post (was ~0.37-0.46) to stop resource_profit_base=post/rate driving profit_loss_excl_resource negative. See manual_resource_data_sources.md."
SOM,oil_gas,2021,0.0019,1.0,0.0,0.0,0.0,med-high,Somalia FGR 2023 Table 3: petroleum rental fees & signature bonus. 100% pre-profit (exploration stage; no CIT or equity yet).
SOM,oil_gas,2022,0.007,1.0,0.0,0.0,0.0,med-high,Somalia FGR 2023 Table 3: petroleum rental fees & signature bonus. 100% pre-profit (exploration stage; no CIT or equity yet).
SSD,oil_gas,2016,0.91,0.65,0.15,0.2,0.1,med,IMF Art IV 2019 Text Table 1: 2016/17 net oil revenue $910M (Sudan transfers $480M; advances $150M; Nilepet $224M; Treasury $56M)
SSD,oil_gas,2017,1.072,0.65,0.15,0.2,0.1,med,"IMF Art IV 2019 Text Table 1: 2017/18 $1,072M (Sudan $781M; advances $212M; Nilepet $75M; Treasury $4M)"
SSD,oil_gas,2018,1.262,0.65,0.15,0.2,0.1,med,"IMF Art IV 2019 Text Table 1: 2018/19 $1,262M (Sudan $649M; advances $168M; Nilepet $94M; Treasury $351M)"
SSD,oil_gas,2019,1.22,0.65,0.15,0.2,0.1,med,IMF Art IV 2023 Table 2a: 2019/20 oil rev 201 SSP bn @ ~165 SSP/USD = $1.22B
SSD,oil_gas,2020,1.18,0.65,0.15,0.2,0.1,med,IMF Art IV 2023 Table 2a: 2020/21 oil rev 294 SSP bn @ ~250 SSP/USD = $1.18B
SSD,oil_gas,2021,2.14,0.65,0.15,0.2,0.1,med,IMF Art IV 2023 Table 2a: 2021/22 oil rev 858 SSP bn @ ~400 SSP/USD = $2.14B
SSD,oil_gas,2022,2.25,0.65,0.15,0.2,0.1,med,"IMF Art IV 2023 Table 2a: 2022/23 oil rev 1,578 SSP bn @ ~700 SSP/USD = $2.25B"
THA,oil_gas,2016,3.44,0.49,0.45,0.06,0.8,low (2021 representative),Thailand oil & gas (PTTEP). 2021 DMF aggregate of royalties + Special Remuneratory Benefit + Petroleum Income Tax ~$3.24bn (~50/50 pre/post) + ~$0.2bn upstream PTT/PTTEP state dividend. Only 2021 cleanly sourced; applied as a representative annual figure for other years (DMF annual totals for 2016-20 & 2022 not in public English sources). Hand-collected 2026-06. Sources: Thailand DMF FY2021 (Nation 2022; DMF AR2022 p67); PTTEP dividend policy.
THA,oil_gas,2017,3.44,0.49,0.45,0.06,0.8,low (2021 representative),Thailand oil & gas (PTTEP). 2021 DMF aggregate of royalties + Special Remuneratory Benefit + Petroleum Income Tax ~$3.24bn (~50/50 pre/post) + ~$0.2bn upstream PTT/PTTEP state dividend. Only 2021 cleanly sourced; applied as a representative annual figure for other years (DMF annual totals for 2016-20 & 2022 not in public English sources). Hand-collected 2026-06. Sources: Thailand DMF FY2021 (Nation 2022; DMF AR2022 p67); PTTEP dividend policy.
